timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779467012318,139,POST /api/auth/login,200,,场景五：登录接口 5-2,text,true,728,253,3,10,http://localhost:9080/api/auth/login,138,0,0
1779467012437,20,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,20,0,0
1779467012452,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467012452,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012458,15,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,15,0,0
1779467012458,50,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,50,0,0
1779467012456,52,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,52,0,0
1779467012456,52,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,52,0,0
1779467012457,51,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,51,0,0
1779467012332,176,POST /api/auth/login,200,,场景五：登录接口 5-1,text,true,728,253,3,10,http://localhost:9080/api/auth/login,176,0,0
1779467012474,34,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,34,0,0
1779467012331,179,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,179,0,0
1779467012508,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012508,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012511,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012514,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012457,63,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,60,0,0
1779467012514,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012518,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467012521,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012523,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012508,18,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,18,0,0
1779467012508,18,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,18,0,0
1779467012526,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012525,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467012508,20,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,20,0,0
1779467012511,17,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,16,0,0
1779467012528,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012529,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467012532,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012521,14,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467012534,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012532,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012526,13,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,13,0,0
1779467012537,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012529,12,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467012526,16,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,15,0,0
1779467012537,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012540,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012528,17,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,17,0,0
1779467012542,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467012437,108,POST /api/auth/login,200,,场景五：登录接口 5-3,text,true,728,253,3,10,http://localhost:9080/api/auth/login,108,0,0
1779467012543,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1251,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012546,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467012546,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,5,0,1
1779467012549,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012552,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012536,18,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,17,0,0
1779467012554,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012539,20,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,20,0,0
1779467012542,18,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,18,0,0
1779467012554,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012559,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012561,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012542,23,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,22,0,0
1779467012562,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012545,24,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,24,0,0
1779467012566,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012565,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012457,114,POST /api/auth/login,200,,场景五：登录接口 5-2,text,true,728,253,3,10,http://localhost:9080/api/auth/login,114,0,0
1779467012570,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012571,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467012555,22,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,20,0,0
1779467012572,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467012559,20,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,20,0,0
1779467012575,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012561,19,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,19,0,0
1779467012577,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012579,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012566,17,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,17,0,0
1779467012581,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012569,16,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,16,0,0
1779467012583,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012583,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012587,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012588,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012579,15,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,3,10,http://localhost:9080/api/contents?page=1&pageSize=20,15,0,0
1779467012591,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,9,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012578,17,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,9,http://localhost:9080/api/feed/recommend?pageSize=20,16,0,0
1779467012594,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,9,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012595,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,9,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467012585,15,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,2,9,http://localhost:9080/api/contents?page=1&pageSize=20,15,0,0
1779467012580,21,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,2,9,http://localhost:9080/api/contents?page=1&pageSize=20,20,0,0
1779467012600,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,9,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012584,22,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,9,http://localhost:9080/api/feed/recommend?pageSize=20,19,0,0
1779467012603,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,9,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012600,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,9,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012607,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,1,9,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467012607,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,9,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012595,18,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,9,http://localhost:9080/api/feed/recommend?pageSize=20,18,0,0
1779467012612,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012601,15,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,2,10,http://localhost:9080/api/contents?page=1&pageSize=20,15,0,0
1779467012601,16,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,2,10,http://localhost:9080/api/contents?page=1&pageSize=20,16,0,0
1779467012613,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012616,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012616,6,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,6,0,1
1779467012619,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012620,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012622,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012607,20,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,20,0,0
1779467012624,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012626,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012624,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012628,1,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,1,0,0
1779467012508,122,POST /api/auth/login,200,,场景五：登录接口 5-1,text,true,728,253,3,10,http://localhost:9080/api/auth/login,121,0,0
1779467012614,17,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,17,0,0
1779467012628,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012629,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467012617,15,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,2,10,http://localhost:9080/api/contents?page=1&pageSize=20,15,0,0
1779467012630,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012616,17,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,2,10,http://localhost:9080/api/contents?page=1&pageSize=20,17,0,0
1779467012632,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012632,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012632,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012636,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012636,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012636,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012639,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012639,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012644,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012644,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,10,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012643,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,1,10,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012628,20,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,10,http://localhost:9080/api/feed/recommend?pageSize=20,19,0,0
1779467012647,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012647,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012633,18,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,2,11,http://localhost:9080/api/contents?page=1&pageSize=20,18,0,0
1779467012647,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012633,20,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,2,11,http://localhost:9080/api/contents?page=1&pageSize=20,20,0,0
1779467012651,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012651,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012651,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012632,23,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,11,http://localhost:9080/api/feed/recommend?pageSize=20,22,0,0
1779467012655,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012655,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012651,9,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-6,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,8,0,1
1779467012659,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012656,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012659,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012660,7,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-6,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,7,0,0
1779467012662,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467012661,6,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,6,0,0
1779467012662,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012667,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012648,22,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-2,text,true,2975,502,2,11,http://localhost:9080/api/feed/recommend?pageSize=20,22,0,0
1779467012667,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467012651,19,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-2,text,true,3426,205,2,11,http://localhost:9080/api/contents?page=1&pageSize=20,19,0,0
1779467012667,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012653,17,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-3,text,true,3426,205,2,11,http://localhost:9080/api/contents?page=1&pageSize=20,17,0,0
1779467012667,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-6,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467012546,124,POST /api/auth/login,200,,场景五：登录接口 5-3,text,true,728,253,3,11,http://localhost:9080/api/auth/login,124,0,0
1779467012671,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012671,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467012656,19,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-3,text,true,2975,502,2,11,http://localhost:9080/api/feed/recommend?pageSize=20,18,0,0
1779467012671,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-6,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012671,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467012675,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012675,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012678,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012678,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467012676,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-5,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467012676,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-6,text,true,880,195,2,11,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467012682,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-5,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012682,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467012685,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-6,text,true,1280,198,2,11,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
